nid,location,stats_number_students,stats_pc_intl_students,stats_student_staff_ratio,scores_teaching,scores_research,scores_citations,scores_industry_income,scores_international_outlook,member_level,public,private,subjects_offered lenth,rank
718398,38,26155.0,0.0,17.3,14.7,10.0,72.8,17.3,48.9,0,False,False,20,1000-1200
131313,60,17115.0,0.04,13.5,29.0,12.7,47.8,38.6,39.0,0,True,False,33,1000-1200
622254,23,5400.0,0.02,27.3,27.8,14.7,51.5,47.5,25.2,0,False,False,5,1000-1200
969,60,31770.0,0.05,26.8,22.1,12.4,62.1,56.4,36.0,0,True,False,29,1000-1200
131316,44,19556.0,0.26,10.0,31.8,18.5,42.6,46.2,58.3,0,False,False,9,1000-1200
624627,56,28732.0,0.06,21.1,25.8,24.3,37.9,67.5,32.4,0,False,False,32,1000-1200
624741,23,14702.0,0.03,22.9,27.3,13.8,52.6,29.2,25.6,0,False,False,25,1000-1200
622242,23,8778.0,0.05,21.3,28.2,16.6,49.3,22.3,37.9,0,False,False,22,1000-1200
621540,9,29846.0,0.02,14.8,30.3,16.2,53.4,41.6,27.9,0,False,False,31,1000-1200
131502,9,20004.0,0.01,16.1,18.9,17.2,63.3,41.7,40.2,0,False,False,33,1000-1200
131484,44,9377.0,0.13,18.1,31.9,24.6,29.5,58.6,59.5,0,False,False,30,1000-1200
594497,60,10549.0,0.05,20.2,26.0,17.8,46.9,40.1,37.0,0,True,False,34,1000-1200
131575,21,52953.0,0.02,13.6,23.2,12.1,58.3,25.4,26.2,0,False,False,26,1000-1200
131354,14,48764.0,0.01,14.1,20.8,9.6,56.8,27.3,50.8,0,False,False,33,1000-1200
644069,14,17830.0,0.02,19.3,15.3,10.0,67.9,24.1,48.6,0,False,False,35,1000-1200
625053,45,57535.0,0.02,24.2,14.3,10.6,58.4,20.3,75.8,0,False,False,28,1000-1200
660746,37,4469.0,0.15,9.6,25.1,24.3,43.6,22.1,59.9,0,False,False,24,1000-1200
626190,14,133134.0,0.01,21.5,19.1,9.4,62.4,22.0,48.1,0,False,False,35,1000-1200
131334,49,39695.0,0.16,15.9,25.5,18.1,48.8,68.1,54.6,0,False,False,18,1000-1200
623304,17,4877.0,0.34,18.4,33.2,22.4,33.7,76.9,63.6,0,False,False,13,1000-1200
672237,25,20396.0,0.18,18.6,17.9,13.7,48.4,55.7,64.3,0,False,False,26,1000-1200
587787,29,18207.0,0.17,21.5,13.7,15.3,53.4,31.8,65.7,11,False,False,24,1000-1200
131659,60,10104.0,0.35,10.4,28.8,14.9,47.2,27.3,61.9,0,False,True,20,1000-1200
860,28,5884.0,0.07,15.9,34.0,28.8,30.2,84.8,38.8,0,False,False,18,1000-1200
587814,28,508.0,0.01,10.0,27.8,20.2,44.6,71.5,35.3,0,False,False,7,1000-1200
131416,6,36540.0,0.02,15.1,33.7,22.4,40.4,66.2,35.9,0,False,False,35,1000-1200
622863,39,11136.0,0.01,14.9,17.4,13.7,57.2,29.2,49.7,0,False,False,16,1000-1200
623913,16,29514.0,0.12,28.9,30.1,25.6,32.0,43.0,62.8,0,False,False,34,1000-1200
623610,16,18293.0,0.14,19.7,18.6,15.8,46.9,46.6,70.2,0,False,False,28,1000-1200
625662,30,10370.0,0.07,17.0,18.4,21.1,52.8,36.7,57.5,0,False,False,15,1000-1200
707858,30,10677.0,0.07,14.6,24.1,12.6,59.8,18.3,49.5,0,False,False,32,1000-1200
606450,30,16339.0,0.1,12.8,19.8,16.1,51.8,58.6,47.7,0,False,False,35,1000-1200
622284,42,9294.0,0.18,15.3,18.2,20.6,54.4,27.3,63.5,0,False,False,31,1000-1200
623361,49,22503.0,0.08,14.0,26.1,21.3,46.9,56.4,40.9,0,False,False,29,1000-1200
624291,49,13015.0,0.12,17.1,21.6,19.9,48.7,30.8,44.6,0,False,False,28,1000-1200
131393,59,12935.0,0.66,26.9,16.6,14.0,56.4,30.1,84.7,0,False,False,23,1000-1200
131292,37,89910.0,0.05,17.7,22.4,27.8,50.0,37.6,41.5,0,False,False,34,1000-1200
587817,27,21445.0,0.06,47.8,17.4,22.0,52.5,31.1,37.4,0,False,False,18,1000-1200
720404,45,13187.0,0.02,11.9,19.9,8.6,63.4,16.6,74.3,0,False,False,32,1000-1200
131536,43,32123.0,0.02,32.6,22.9,22.6,51.4,26.4,28.3,0,False,False,22,1000-1200
1000,8,39966.0,0.03,16.9,25.6,21.3,48.3,55.8,49.6,0,False,False,35,1000-1200
589250,50,35606.0,0.01,30.7,24.9,10.1,60.8,24.8,40.8,0,False,False,29,1000-1200
633102,49,10986.0,0.12,20.4,20.4,23.7,47.5,38.8,47.5,0,False,False,19,1000-1200
131689,4,194187.0,0.03,12.5,20.1,10.3,67.2,21.4,48.3,0,False,False,27,1000-1200
131563,59,14315.0,0.48,24.7,20.9,15.4,46.4,30.7,87.3,0,False,False,20,1000-1200
654377,38,28180.0,0.0,27.5,10.7,9.3,69.5,16.1,50.5,0,False,False,16,1000-1200
131352,37,65729.0,0.01,40.6,17.3,25.5,44.8,44.1,49.5,0,False,False,31,1000-1200
131800,59,6775.0,0.12,15.2,18.6,14.1,56.2,24.6,65.5,0,False,False,25,1000-1200
660770,11,6264.0,0.03,12.3,21.0,15.6,52.9,22.5,62.8,0,False,False,19,1000-1200
131386,35,37598.0,0.01,17.9,30.1,13.4,57.8,20.9,42.5,0,False,False,36,1000-1200
606483,23,17385.0,0.08,24.1,28.6,18.0,45.3,34.0,36.1,0,False,False,28,1000-1200
709526,45,29558.0,0.02,15.3,17.7,9.9,55.0,19.1,70.9,11,False,False,27,1000-1200
709445,37,17212.0,0.01,14.1,23.8,11.3,60.1,27.0,32.3,0,False,False,24,1000-1200
624348,23,12131.0,0.05,30.3,15.2,15.4,69.9,24.5,39.5,0,False,False,32,1000-1200
656375,10,12187.0,0.01,18.0,13.7,10.1,68.8,18.6,54.9,0,False,False,13,1000-1200
622488,35,40197.0,0.0,24.4,15.7,14.9,64.5,21.5,42.4,0,False,False,33,1000-1200
131357,49,18973.0,0.05,13.1,23.9,16.9,55.9,31.3,50.0,0,False,False,33,1000-1200
131474,37,12055.0,0.08,32.8,19.8,28.6,45.0,54.0,50.4,0,False,False,28,1000-1200
622257,23,14051.0,0.03,35.2,22.3,18.4,62.6,20.0,38.1,0,False,False,35,1000-1200
131331,49,30210.0,0.05,17.2,23.4,19.8,52.9,57.0,37.0,0,False,False,26,1000-1200
626049,7,2849.0,0.13,14.8,21.1,22.4,50.6,20.3,54.7,0,False,False,27,1000-1200
609420,28,1162.0,0.01,2.4,28.3,11.7,51.5,50.3,22.1,0,False,False,3,1000-1200
131605,49,18346.0,0.07,8.2,29.3,18.4,48.4,42.9,40.8,0,False,False,31,1000-1200
131718,18,29906.0,0.06,27.6,17.4,18.4,56.1,69.3,34.7,0,False,False,26,1000-1200
131815,20,15401.0,0.24,14.5,40.9,18.7,35.2,39.0,57.4,1,False,False,34,1000-1200
131812,38,20550.0,0.0,42.8,19.7,12.3,64.7,26.8,47.8,0,False,False,29,1000-1200
626010,4,22189.0,0.0,21.2,14.8,9.7,75.7,20.6,40.6,0,False,False,31,1000-1200
625044,38,21945.0,0.0,29.0,19.8,12.9,58.7,19.1,48.6,0,False,False,33,1000-1200
626187,55,32390.0,0.03,12.5,32.9,13.4,41.3,40.2,45.2,0,False,False,31,1000-1200
623619,11,9066.0,0.09,13.8,23.3,17.7,50.4,23.2,54.8,0,False,False,28,1000-1200
131409,60,6675.0,0.03,14.7,34.5,16.3,40.2,37.1,31.0,0,True,False,26,1000-1200
587601,24,25079.0,0.0,12.4,18.9,8.4,67.9,17.2,36.7,0,False,False,33,1000-1200
1005,20,19881.0,0.2,12.3,30.9,18.3,40.2,47.2,57.1,0,False,False,32,1000-1200
662395,24,11626.0,0.0,7.7,24.7,9.9,65.8,22.9,24.3,0,False,False,11,1000-1200
625977,18,20958.0,0.02,54.6,19.1,22.5,49.0,78.6,32.3,0,False,False,24,1000-1200
896,10,16133.0,0.02,14.0,23.8,21.0,47.6,36.3,58.9,0,False,False,31,1000-1200
715171,42,2877.0,0.07,14.8,21.3,19.8,56.1,19.2,49.3,0,False,False,20,1000-1200
707798,47,31831.0,0.02,34.6,21.7,20.0,49.3,34.3,51.4,0,False,False,29,1000-1200
632010,16,29924.0,0.12,21.2,29.5,16.4,43.7,46.6,61.9,0,False,False,29,1000-1200
131514,59,10155.0,0.46,12.9,20.5,10.0,52.1,18.9,90.8,0,False,False,23,1000-1200
866,49,28232.0,0.08,11.1,27.6,19.7,48.2,69.0,43.5,0,False,False,34,1000-1200
661151,46,7056.0,0.07,14.2,26.2,19.6,44.3,35.5,34.3,0,False,False,14,1000-1200
131493,44,29811.0,0.16,15.6,24.8,28.4,36.9,58.4,59.4,0,False,False,36,1000-1200
726248,23,2957.0,0.0,24.6,11.7,15.2,66.0,20.2,31.0,0,False,False,6,1000-1200
131748,37,21338.0,0.11,8.9,27.2,18.3,48.1,45.9,48.8,0,False,False,28,1000-1200
625689,29,23499.0,0.13,21.5,22.7,13.8,52.6,24.9,57.0,0,False,False,33,1000-1200
621567,56,5754.0,0.02,10.6,21.6,12.0,57.4,18.9,43.0,0,False,False,19,1000-1200
131820,28,5131.0,0.02,5.5,28.0,10.8,60.2,64.2,29.0,0,False,False,10,1000-1200
621630,14,169641.0,0.03,23.3,15.7,10.2,68.6,34.5,49.1,0,False,False,36,1000-1200
678546,23,5648.0,0.01,12.6,35.0,12.5,55.8,30.5,24.7,0,False,False,10,1000-1200
670425,14,1094.0,0.0,10.0,26.2,13.7,50.7,27.8,39.2,0,False,False,13,1000-1200
707804,52,10946.0,0.11,12.2,22.6,17.0,46.7,60.3,71.9,0,False,False,21,1000-1200
707287,9,19422.0,0.02,21.2,13.7,12.9,69.7,31.6,28.5,0,False,False,15,1000-1200
131561,8,10681.0,0.05,21.5,15.3,17.0,41.8,21.8,63.2,0,False,False,16,1000-1200
609288,28,1294.0,0.01,2.8,29.5,14.2,44.0,47.6,22.3,0,False,False,2,1200-1400
624630,56,45402.0,0.04,34.2,23.3,25.3,38.8,59.4,25.4,0,False,False,34,1200-1400
131293,37,19546.0,0.28,4.8,29.4,11.9,24.2,18.3,86.3,0,False,False,31,1200-1400
710704,29,11222.0,0.01,30.4,11.2,11.1,49.3,18.9,48.1,0,False,False,28,1200-1400
715558,4,10909.0,0.01,20.7,12.1,9.2,57.8,23.1,31.3,0,False,False,13,1200-1400
718349,21,5683.0,0.01,15.2,19.9,11.8,46.0,17.1,29.2,0,False,False,27,1200-1400
624453,37,24995.0,0.12,24.5,20.7,11.0,44.6,23.2,63.9,11,False,False,36,1200-1400
704825,14,35916.0,0.09,12.6,29.4,17.0,39.4,26.8,52.1,0,False,False,26,1200-1400
623703,26,13670.0,0.01,20.2,16.6,19.6,40.3,36.3,33.7,0,False,False,23,1200-1400
624267,14,96739.0,0.06,16.5,19.0,11.3,49.2,23.6,58.2,0,False,False,36,1200-1400
625512,31,79904.0,0.09,17.5,14.7,2.9,55.6,16.4,40.3,0,False,False,36,1200-1400
131789,43,42557.0,0.04,20.4,19.3,16.4,48.9,31.0,38.2,0,False,False,31,1200-1400
131607,38,11687.0,0.0,17.0,14.0,9.7,46.2,19.0,49.2,0,False,False,26,1200-1400
589106,22,28650.0,0.04,16.3,22.6,17.5,30.3,39.4,39.5,0,False,False,36,1200-1400
718256,35,37377.0,0.0,22.3,21.1,9.5,52.0,17.2,48.8,0,False,False,35,1200-1400
624273,21,3299.0,0.0,19.4,34.6,17.5,36.6,29.4,31.0,0,False,False,22,1200-1400
625413,22,15211.0,0.04,14.1,21.1,21.0,35.2,49.6,35.8,0,False,False,18,1200-1400
718258,37,2231.0,0.1,10.4,26.0,13.6,32.9,17.7,75.7,0,False,False,13,1200-1400
624336,23,10659.0,0.01,22.4,23.5,17.1,47.5,24.7,26.5,0,False,False,32,1200-1400
131330,20,18440.0,0.14,16.8,22.4,19.3,34.2,64.2,38.3,0,False,False,19,1200-1400
131578,59,10450.0,0.16,17.3,24.4,13.4,45.7,18.9,64.3,0,False,False,27,1200-1400
624948,9,24055.0,0.01,14.8,17.1,14.4,49.3,64.3,20.1,0,False,False,19,1200-1400
131639,53,13287.0,0.06,34.8,14.5,21.6,38.1,49.6,42.2,0,False,False,24,1200-1400
623973,48,19747.0,0.03,25.2,22.8,22.5,26.4,73.5,33.8,0,False,False,32,1200-1400
935,53,15224.0,0.07,31.4,17.7,25.7,36.9,64.9,41.8,0,False,False,26,1200-1400
131318,21,4485.0,0.02,14.8,38.2,22.0,29.9,39.6,21.8,0,False,False,13,1200-1400
131488,46,21667.0,0.16,10.1,30.8,16.5,37.3,28.5,52.5,0,False,False,24,1200-1400
709718,14,88007.0,0.0,50.3,12.0,8.5,57.1,16.7,48.4,0,False,False,30,1200-1400
131418,8,17863.0,0.03,16.5,15.8,11.9,53.8,18.4,54.3,0,False,False,22,1200-1400
692170,47,26594.0,0.01,33.4,19.4,13.4,40.5,20.3,46.7,0,False,False,29,1200-1400
622842,56,22287.0,0.08,34.7,15.9,16.8,46.7,55.5,30.8,0,False,False,28,1200-1400
623316,56,31178.0,0.04,20.0,31.3,15.1,33.1,58.1,26.3,0,False,False,36,1200-1400
131784,56,48245.0,0.06,33.6,21.8,14.3,42.7,48.3,31.0,0,False,False,36,1200-1400
131577,44,15822.0,0.21,12.9,30.8,19.4,17.4,27.4,61.9,0,False,False,31,1200-1400
131376,6,14328.0,0.01,18.3,30.7,17.0,28.4,29.1,28.2,0,False,False,25,1200-1400
131632,6,29075.0,0.0,12.9,33.4,12.1,34.1,28.7,25.8,0,False,False,36,1200-1400
131663,6,20250.0,0.01,14.2,33.4,20.9,33.1,51.5,31.5,0,False,False,31,1200-1400
718250,35,19186.0,0.0,21.9,24.5,10.9,43.4,18.8,45.9,0,False,False,20,1200-1400
718263,35,25004.0,0.0,23.6,16.4,8.2,47.6,16.5,41.9,0,False,False,18,1200-1400
623493,6,24277.0,0.01,13.3,27.7,13.5,34.7,42.4,24.7,0,False,False,35,1200-1400
624366,56,38169.0,0.06,23.8,18.2,9.9,59.2,23.2,31.5,0,False,False,34,1200-1400
131690,53,19251.0,0.05,30.2,21.9,28.8,28.3,73.5,29.6,0,False,False,35,1200-1400
623247,21,6827.0,0.0,16.9,36.7,27.6,28.4,37.3,22.6,0,False,False,25,1200-1400
131307,56,43838.0,0.03,18.4,26.0,16.4,32.4,65.4,22.4,0,False,False,18,1200-1400
624369,56,10469.0,0.02,34.0,19.2,20.1,42.6,42.1,33.7,0,False,False,16,1200-1400
622986,29,3045.0,0.16,10.1,22.1,12.1,40.7,23.1,81.8,0,False,False,18,1200-1400
131324,28,7108.0,0.04,14.4,29.4,23.3,29.4,67.6,29.6,0,False,False,15,1200-1400
714955,21,9878.0,0.0,23.0,16.1,10.5,55.5,21.6,22.8,0,False,False,26,1200-1400
623166,21,7094.0,0.0,19.7,30.6,10.4,44.9,30.9,18.2,0,False,False,18,1200-1400
624294,48,16273.0,0.02,12.2,27.1,18.0,34.2,52.5,25.4,6,False,False,35,1200-1400
589301,48,7752.0,0.03,8.6,27.2,21.0,36.6,65.2,23.1,0,False,False,27,1200-1400
661660,51,5786.0,0.05,17.4,16.2,15.6,49.8,29.6,65.5,0,False,False,20,1200-1400
646157,14,153363.0,0.02,22.4,22.5,9.0,40.4,21.7,47.0,0,False,False,35,1200-1400
624861,21,7321.0,0.02,11.7,22.8,10.2,43.1,19.8,24.0,0,False,False,22,1200-1400
131617,28,6042.0,0.14,14.8,31.0,20.7,29.3,24.9,67.2,0,False,False,26,1200-1400
688693,61,28002.0,0.0,46.3,9.9,10.3,66.0,15.9,43.4,11,False,False,12,1200-1400
589151,28,28423.0,0.05,37.2,15.8,11.2,44.9,32.2,38.9,0,False,False,35,1200-1400
723682,28,2613.0,0.01,4.7,30.6,14.0,43.2,51.6,19.5,0,False,False,1,1200-1400
670422,32,71561.0,0.02,90.8,24.6,14.7,45.0,21.7,26.9,0,False,False,34,1200-1400
696412,23,5717.0,0.06,25.1,18.3,13.3,52.9,39.3,31.9,0,False,False,29,1200-1400
629217,37,16482.0,0.04,13.1,18.2,9.7,49.6,16.6,52.4,0,False,False,31,1200-1400
587652,44,6514.0,0.19,16.9,36.6,22.3,19.5,36.2,60.9,0,False,False,33,1200-1400
623847,48,17305.0,0.03,21.1,19.5,18.0,36.9,40.7,35.8,0,False,False,30,1200-1400
691285,21,2053.0,0.0,14.2,30.4,20.0,28.2,23.6,24.1,0,False,False,16,1200-1400
648731,21,1798.0,0.0,13.9,36.6,19.4,36.7,31.7,24.5,0,False,False,9,1200-1400
131377,21,1759.0,0.0,11.3,39.2,17.3,32.2,28.8,37.5,0,False,False,12,1200-1400
131739,53,11556.0,0.13,28.1,15.3,23.9,31.4,58.7,39.8,0,False,False,34,1200-1400
694414,56,13856.0,0.03,14.3,18.7,10.6,51.9,18.5,27.4,0,False,False,21,1200-1400
993,56,59626.0,0.09,23.2,24.8,20.6,30.1,46.4,40.7,0,False,False,27,1200-1400
624261,9,27758.0,0.01,14.6,16.7,12.3,47.0,30.6,25.5,0,False,False,32,1200-1400
707906,37,33390.0,0.01,16.5,15.4,9.3,58.6,18.0,37.2,0,False,False,29,1200-1400
609456,28,6321.0,0.02,9.8,25.6,13.1,32.8,55.7,29.5,0,False,False,33,1200-1400
623622,48,20159.0,0.03,19.9,23.4,24.1,33.7,52.9,24.0,11,False,False,34,1200-1400
610089,28,1425.0,0.02,2.0,28.3,11.2,49.6,45.5,20.5,0,False,False,2,1200-1400
622209,21,7625.0,0.0,15.0,20.4,13.9,59.6,23.5,22.9,0,False,False,14,1200-1400
131361,37,7618.0,0.09,13.2,22.6,17.4,46.4,40.6,40.5,6,False,False,28,1200-1400
624744,23,12871.0,0.04,17.2,29.6,14.6,44.8,25.1,34.0,0,False,False,27,1200-1400
693583,4,6524.0,0.0,12.6,18.3,10.0,43.0,18.8,42.8,0,False,False,25,1200-1400
131589,28,34545.0,0.02,18.0,18.1,11.6,50.3,52.4,32.4,0,False,False,27,1200-1400
131719,54,27846.0,0.0,22.7,16.8,13.2,55.8,46.9,29.3,0,False,False,26,1200-1400
721620,38,8668.0,0.0,49.3,14.3,14.2,52.4,21.0,60.7,0,False,False,24,1200-1400
624924,48,16080.0,0.12,18.1,24.1,20.3,24.8,56.1,37.3,0,False,False,27,1200-1400
609486,28,4851.0,0.01,7.1,28.0,12.5,43.2,45.9,23.5,0,False,False,8,1200-1400
589247,37,27141.0,0.13,15.8,18.8,10.8,50.6,30.8,61.5,11,False,False,32,1200-1400
699439,37,75325.0,0.01,48.3,16.3,17.2,49.4,45.1,47.3,0,False,False,34,1200-1400
725,28,5619.0,0.05,15.9,26.9,15.9,29.2,67.8,39.4,0,False,False,13,1200-1400
624447,37,45248.0,0.16,14.6,38.3,19.2,22.6,21.0,79.2,0,False,False,36,1200-1400
612135,41,10887.0,0.05,12.2,23.4,15.9,30.7,61.9,32.9,0,False,False,11,1200-1400
681397,23,9259.0,0.02,23.7,27.8,11.7,47.0,24.8,26.6,0,False,False,28,1200-1400
587664,54,15551.0,0.08,19.3,16.0,13.5,49.3,35.5,58.2,0,False,False,18,1200-1400
694774,54,16131.0,0.02,23.6,14.1,9.2,53.4,32.9,39.4,0,False,False,20,1200-1400
131749,37,28240.0,0.02,18.4,20.9,6.4,45.1,20.1,67.4,0,False,False,34,1200-1400
722103,21,4686.0,0.01,11.0,36.6,10.2,36.4,20.5,20.6,0,False,False,18,1200-1400
719281,21,9680.0,0.05,14.2,21.4,13.8,54.5,27.2,29.0,0,False,False,23,1200-1400
707816,41,6954.0,0.15,5.8,31.1,13.0,31.6,36.1,36.2,0,False,False,2,1200-1400
707993,41,10235.0,0.04,7.1,31.0,12.7,37.1,31.8,25.3,0,False,False,2,1200-1400
681421,37,10850.0,0.45,5.6,31.9,20.7,31.5,47.1,51.8,0,False,False,2,1200-1400
670644,38,9276.0,0.0,20.8,15.7,10.6,56.5,21.4,48.7,0,False,False,15,1200-1400
656387,11,8773.0,0.17,15.6,19.2,19.3,36.1,21.9,58.1,0,False,False,12,1200-1400
645425,14,115583.0,0.01,26.5,14.1,9.4,58.3,28.6,48.2,0,False,False,33,1200-1400
633069,49,11967.0,0.09,16.1,19.9,18.8,43.8,62.5,41.9,0,False,False,22,1200-1400
718821,38,13312.0,0.0,37.2,9.0,9.7,56.5,20.3,48.9,0,False,False,23,1200-1400
131298,32,87176.0,0.03,38.9,28.5,15.5,35.0,40.8,31.8,0,False,False,32,1200-1400
131407,44,15552.0,0.12,12.3,32.9,14.6,30.4,49.6,31.0,0,False,False,11,1200-1400
661172,29,10123.0,0.19,14.2,28.0,12.8,33.6,20.8,62.5,0,False,False,34,1200-1400
589271,28,2127.0,0.12,10.2,34.4,15.7,19.4,64.4,43.1,0,False,False,6,1200-1400
131509,28,8713.0,0.04,6.6,30.2,15.2,31.5,53.7,39.9,0,False,False,30,1200-1400
589313,28,4543.0,0.04,6.2,31.3,16.9,35.9,64.9,25.0,0,False,False,33,1200-1400
589352,28,5736.0,0.05,16.2,22.9,21.3,23.1,74.2,31.6,0,False,False,17,1200-1400
1004,53,12671.0,0.14,15.4,26.2,28.5,24.5,51.5,52.2,0,False,False,25,1200-1400
943,53,9145.0,0.04,16.3,22.2,22.7,26.0,73.2,28.1,0,False,False,26,1200-1400
729129,16,2176.0,0.13,51.2,23.8,15.8,29.8,46.8,71.9,0,False,False,8,1200-1400
725306,21,1140.0,0.03,13.4,31.0,13.0,42.2,19.5,27.0,0,False,False,8,1200-1400
724811,21,3689.0,0.0,14.1,26.1,12.8,43.0,18.4,25.8,0,False,False,3,1200-1400
724904,21,7392.0,0.06,21.3,23.7,14.0,47.8,24.6,25.2,0,False,False,14,1200-1400
690697,53,28443.0,0.02,33.9,17.2,18.8,38.1,63.0,27.7,0,False,False,18,1200-1400
844,53,8322.0,0.08,16.0,20.2,26.1,29.0,57.9,34.6,0,False,False,36,1200-1400
714985,38,4125.0,0.0,20.6,12.8,13.8,56.5,29.2,45.9,0,False,False,9,1200-1400
633321,49,71981.0,0.04,57.6,18.3,19.5,39.5,43.6,31.4,0,False,False,23,1200-1400
625161,56,18951.0,0.13,12.4,37.3,15.0,37.6,24.1,40.1,0,False,False,32,1200-1400
131506,41,18099.0,0.06,11.6,27.2,22.3,37.3,31.9,34.1,0,False,False,31,1200-1400
131303,28,11975.0,0.03,7.2,30.5,15.6,40.8,49.4,29.0,0,False,False,35,1200-1400
709592,14,3468.0,0.01,14.0,17.7,12.4,42.5,38.3,29.4,0,False,False,17,1200-1400
592181,60,18302.0,0.06,17.2,38.3,13.3,35.2,51.0,36.8,0,False,True,28,1200-1400
623451,41,4740.0,0.08,14.1,19.0,15.2,38.0,23.1,43.3,0,False,False,18,1200-1400
719862,28,15750.0,0.04,11.5,29.2,19.6,29.3,80.5,26.7,0,False,False,36,1200-1400
587967,21,10097.0,0.03,23.0,34.2,16.8,34.2,30.9,21.9,0,False,False,28,1200-1400
622917,16,35322.0,0.18,25.2,21.0,17.1,28.9,38.6,68.0,0,False,False,20,1200-1400
685387,46,7094.0,0.26,9.5,40.2,10.4,21.4,25.9,61.2,0,False,False,23,1200-1400
699265,23,4654.0,0.05,20.3,17.9,14.4,44.3,22.1,41.2,0,False,False,24,1200-1400
621615,44,12661.0,0.11,8.7,42.9,14.3,16.3,39.6,30.2,0,False,False,5,1200-1400
131457,44,13642.0,0.13,8.6,26.6,13.1,32.5,20.7,47.1,0,False,False,25,1200-1400
624612,21,9199.0,0.0,21.3,33.5,17.3,38.7,39.8,21.5,0,False,False,31,1200-1400
131752,6,11675.0,0.01,13.8,24.8,13.5,42.2,44.9,31.2,0,False,False,30,1200-1400
644456,14,31596.0,0.0,34.8,13.1,10.0,57.0,27.9,47.2,0,False,False,28,1200-1400
685375,41,6044.0,0.09,8.4,25.8,12.6,42.4,30.8,30.6,0,False,False,7,1200-1400
622959,41,7450.0,0.12,5.9,27.7,13.7,44.5,42.5,35.4,0,False,False,2,1200-1400
622890,41,14071.0,0.08,12.8,22.1,14.3,35.9,47.3,30.2,0,False,False,13,1200-1400
1002,54,33413.0,0.02,12.9,24.3,15.3,35.8,48.3,38.1,0,False,False,33,1200-1400
625224,48,16635.0,0.08,14.5,27.2,16.2,33.3,46.2,33.7,0,False,False,31,1200-1400
718088,23,2555.0,0.05,9.5,36.7,11.3,36.3,22.3,24.3,0,False,False,3,1200-1400
724838,4,6148.0,0.0,16.4,14.1,8.7,61.4,18.6,33.7,0,False,False,9,1200-1400
624339,23,11014.0,0.04,23.6,27.1,15.5,40.3,48.7,27.2,0,False,False,29,1200-1400
587613,28,1895.0,0.0,1.3,27.2,10.7,40.8,43.7,18.5,0,False,False,2,1200-1400
672225,24,35896.0,0.01,15.8,17.8,7.9,61.0,16.6,35.8,0,False,False,33,1200-1400
609579,28,1318.0,0.0,3.3,30.9,13.2,34.1,56.1,17.7,0,False,False,2,1200-1400
131645,21,16555.0,0.04,11.9,31.1,10.1,42.6,21.6,28.5,6,False,False,24,1200-1400
715228,45,35869.0,0.05,41.3,9.9,8.9,62.2,17.8,74.7,0,False,False,9,1200-1400
717530,47,5554.0,0.02,7.3,25.4,10.6,48.1,18.3,47.5,0,False,False,6,1200-1400
606465,48,8569.0,0.11,12.9,30.5,21.0,33.1,50.9,33.5,0,False,False,23,1200-1400
624735,23,13458.0,0.01,22.5,20.9,15.2,47.5,27.0,26.3,0,False,False,34,1200-1400
622239,23,14268.0,0.03,24.0,29.4,19.4,39.9,50.2,27.5,0,False,False,30,1200-1400
715399,23,4501.0,0.03,9.0,42.8,11.0,25.1,18.9,22.1,0,False,False,4,1200-1400
624342,23,7147.0,0.0,20.0,23.2,13.9,53.4,19.5,23.3,0,False,False,26,1200-1400
623139,21,12064.0,0.12,12.7,27.9,13.3,48.2,22.0,42.3,0,False,False,30,1200-1400
609363,28,1145.0,0.04,3.0,32.0,12.8,33.1,61.2,24.7,0,False,False,2,1200-1400
131444,28,10605.0,0.03,10.4,26.8,17.6,30.4,61.2,31.5,0,False,False,27,1200-1400
131411,28,3668.0,0.0,1.5,33.3,11.0,40.0,40.7,20.3,0,False,False,2,1200-1400
131760,32,99073.0,0.01,57.4,26.2,12.1,42.9,22.6,25.1,0,False,False,26,1200-1400
660953,41,16622.0,0.05,11.2,24.2,16.3,44.6,42.7,31.6,0,False,False,12,1200-1400
587892,14,67363.0,0.0,24.9,14.0,9.1,55.2,19.0,50.7,0,False,False,35,1200-1400
622974,48,8847.0,0.06,18.8,24.0,27.9,33.1,54.6,34.6,0,False,False,29,1200-1400
624945,48,16685.0,0.11,22.3,27.3,16.3,27.6,51.9,35.3,0,False,False,28,1200-1400
587901,14,61711.0,0.0,32.9,15.4,9.7,57.1,18.8,48.5,0,False,False,36,1200-1400
587880,21,7491.0,0.0,15.9,36.2,11.6,26.3,25.6,29.2,0,False,False,27,1200-1400
131431,59,11700.0,0.13,17.2,18.4,11.5,48.9,24.3,67.4,0,False,False,24,1200-1400
672258,43,8908.0,0.16,23.1,15.3,13.7,46.7,20.7,39.2,0,False,False,20,1200-1400
688756,7,4614.0,0.07,19.1,16.7,18.1,48.0,27.9,54.5,0,False,False,35,1200-1400
131291,54,13977.0,0.01,26.0,21.7,17.8,29.6,52.2,36.7,1,False,False,23,1200-1400
631086,41,14553.0,0.07,15.6,16.8,12.9,50.2,18.6,51.6,0,False,False,12,1200-1400
638561,49,4542.0,0.09,10.1,26.1,12.9,41.1,36.8,40.6,0,False,False,12,1200-1400
685450,18,6907.0,0.04,32.0,14.3,11.3,45.9,41.6,38.0,0,False,False,15,1200-1400
594695,60,30792.0,0.01,19.9,18.3,20.2,48.1,36.6,45.7,0,True,False,31,1200-1400
